token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
17145,AARTECH-EQ,AARTECH,,-1.000000,1,,NSE,1.000000
17279,BLS-EQ,BLS,,-1.000000,1,,NSE,5.000000
17295,NAGAFERT-EQ,NAGAFERT,,-1.000000,1,,NSE,1.000000
17325,736AP38A-SG,736AP38A,,-1.000000,100,,NSE,1.000000
17349,1050NFL26-N7,1050NFL26,,-1.000000,1,,NSE,1.000000
17357,GKWLIMITED-EQ,GKWLIMITED,,-1.000000,1,,NSE,10.000000
17364,VINATIORGA-EQ,VINATIORGA,,-1.000000,1,,NSE,10.000000
1739,665AP36-SG,665AP36,,-1.000000,100,,NSE,1.000000
17433,NETWEB-EQ,NETWEB,,-1.000000,1,,NSE,10.000000
17454,739TN33B-SG,739TN33B,,-1.000000,100,,NSE,1.000000
1757,665PN50A-SG,665PN50A,,-1.000000,100,,NSE,1.000000
17528,948SCL26I-AX,948SCL26I,,-1.000000,1,,NSE,1.000000
17572,LIQUID-EQ,LIQUID,,-1.000000,1,,NSE,1.000000
17603,MAHEPC-EQ,MAHEPC,,-1.000000,1,,NSE,1.000000
17704,QUESS-EQ,QUESS,,-1.000000,1,,NSE,1.000000
17927,BAYERCROP-EQ,BAYERCROP,,-1.000000,1,,NSE,10.000000
17993,PGIMCSA3D-MF,PGIMCSA3D,,-1.000000,1,,NSE,1.000000
18064,BPF02IGG-MF,BPF02IGG,,-1.000000,1,,NSE,1.000000
18067,BPF02IQD-MF,BPF02IQD,,-1.000000,1,,NSE,1.000000
18080,75BR31-SG,75BR31,,-1.000000,100,,NSE,1.000000
18081,749HR33-SG,749HR33,,-1.000000,100,,NSE,1.000000
18086,DBL-EQ,DBL,,-1.000000,1,,NSE,5.000000
18174,IF3DPD-MF,IF3DPD,,-1.000000,1,,NSE,1.000000
18191,HFMPCC75DD-MF,HFMPCC75DD,,-1.000000,1,,NSE,1.000000
18198,FISTIPD3GP-MF,FISTIPD3GP,,-1.000000,1,,NSE,1.000000
18283,74WB42-SG,74WB42,,-1.000000,100,,NSE,1.000000
18405,745PN34A-SG,745PN34A,,-1.000000,100,,NSE,1.000000
18473,CAGL26-NA,CAGL26,,-1.000000,1,,NSE,1.000000
18480,940CAGL27-NB,940CAGL27,,-1.000000,1,,NSE,1.000000
18514,PRAMARA-SM,PRAMARA,,-1.000000,500,,NSE,5.000000
18520,CUPID-EQ,CUPID,,-1.000000,1,,NSE,5.000000
18539,746AP41-SG,746AP41,,-1.000000,100,,NSE,1.000000
18553,JLHL-EQ,JLHL,,-1.000000,1,,NSE,10.000000
18630,SCLZC26-NB,SCLZC26,,-1.000000,1,,NSE,1.000000
18634,9SCL26B-ND,9SCL26B,,-1.000000,1,,NSE,1.000000
18686,741WB42-SG,741WB42,,-1.000000,100,,NSE,1.000000
18700,JETKNIT-ST,JETKNIT,,-1.000000,750,,NSE,5.000000
18703,744MP35-SG,744MP35,,-1.000000,100,,NSE,1.000000
18755,KALAMANDIR-EQ,KALAMANDIR,,-1.000000,1,,NSE,1.000000
18806,CELLECOR-SM,CELLECOR,,-1.000000,3000,,NSE,5.000000
18822,ENDURANCE-EQ,ENDURANCE,,-1.000000,1,,NSE,10.000000
18863,VERTOZ-EQ,VERTOZ,,-1.000000,1,,NSE,1.000000
18889,KSL-EQ,KSL,,-1.000000,1,,NSE,5.000000
18931,SUNDARAM-EQ,SUNDARAM,,-1.000000,1,,NSE,1.000000
18972,SGBMAY28-GB,SGBMAY28,,-1.000000,1,,NSE,1.000000
19025,KIRLOSIND-EQ,KIRLOSIND,,-1.000000,1,,NSE,10.000000
19084,ITBEES-EQ,ITBEES,,-1.000000,1,,NSE,1.000000
19108,ROLLT-BE,ROLLT,,-1.000000,1,,NSE,1.000000
19142,UMESLTD-EQ,UMESLTD,,-1.000000,1,,NSE,1.000000
19211,HMVL-EQ,HMVL,,-1.000000,1,,NSE,1.000000
19237,MONIFTY500-EQ,MONIFTY500,,-1.000000,1,,NSE,1.000000
1927,LIQUIDETF-EQ,LIQUIDETF,,-1.000000,1,,NSE,1.000000
19289,MOM50-EQ,MOM50,,-1.000000,1,,NSE,1.000000
19299,ITDC-EQ,ITDC,,-1.000000,1,,NSE,5.000000
19519,762HP43-SG,762HP43,,-1.000000,100,,NSE,1.000000
19526,767AS33B-SG,767AS33B,,-1.000000,100,,NSE,1.000000
19611,773MN35-SG,773MN35,,-1.000000,100,,NSE,1.000000
19614,768TN30-SG,768TN30,,-1.000000,100,,NSE,1.000000
19617,771RJ33-SG,771RJ33,,-1.000000,100,,NSE,1.000000
19720,777PN33-SG,777PN33,,-1.000000,100,,NSE,1.000000
19698,HMT-BZ,HMT,,-1.000000,1,,NSE,1.000000
19731,GPPL-EQ,GPPL,,-1.000000,1,,NSE,1.000000
19733,767TS45-SG,767TS45,,-1.000000,100,,NSE,1.000000
19737,766KL46-SG,766KL46,,-1.000000,100,,NSE,1.000000
19746,773CG31-SG,773CG31,,-1.000000,100,,NSE,1.000000
19747,778BR31-SG,778BR31,,-1.000000,100,,NSE,1.000000
19768,948SCL26-N9,948SCL26,,-1.000000,1,,NSE,1.000000
19776,980SCL33C-ND,980SCL33C,,-1.000000,1,,NSE,1.000000
19972,735PFCL35-N1,735PFCL35,,-1.000000,1,,NSE,1.000000
20045,940SCL26A-NK,940SCL26A,,-1.000000,1,,NSE,1.000000
20058,891IIFCL34-N4,891IIFCL34,,-1.000000,1,,NSE,1.000000
20061,990SCL26A-NL,990SCL26A,,-1.000000,1,,NSE,1.000000
20082,SCLZC26D-NO,SCLZC26D,,-1.000000,1,,NSE,1.000000
20088,SCLZC26E-NP,SCLZC26E,,-1.000000,1,,NSE,1.000000
201,UNIDT-EQ,UNIDT,,-1.000000,1,,NSE,1.000000
20108,718HP32-SG,718HP32,,-1.000000,100,,NSE,1.000000
20111,1050SCL30-NU,1050SCL30,,-1.000000,1,,NSE,1.000000
20118,1075SCL33B-NW,1075SCL33B,,-1.000000,1,,NSE,1.000000
1250,CASTROLIND-EQ,CASTROLIND,,-1.000000,1,,NSE,1.000000
20179,773UP34-SG,773UP34,,-1.000000,100,,NSE,1.000000
20184,774HP38-SG,774HP38,,-1.000000,100,,NSE,1.000000
12556,SFMP72DR-MF,SFMP72DR,,-1.000000,1,,NSE,1.000000
12561,SFMP72GD-MF,SFMP72GD,,-1.000000,1,,NSE,1.000000
12563,SFMP72GR-MF,SFMP72GR,,-1.000000,1,,NSE,1.000000
12603,PRECAM-EQ,PRECAM,,-1.000000,1,,NSE,1.000000
12664,757HR30-SG,757HR30,,-1.000000,100,,NSE,1.000000
12847,KRISHANA-EQ,KRISHANA,,-1.000000,1,,NSE,5.000000
13,ABB-EQ,ABB,,-1.000000,1,,NSE,50.000000
13050,754KA41-SG,754KA41,,-1.000000,100,,NSE,1.000000
13102,SFMP73DD-MF,SFMP73DD,,-1.000000,1,,NSE,1.000000
13108,SFMP73GR-MF,SFMP73GR,,-1.000000,1,,NSE,1.000000
13152,UTIDFP35P2-MF,UTIDFP35P2,,-1.000000,1,,NSE,1.000000
13156,UTIRAP35P2-MF,UTIRAP35P2,,-1.000000,1,,NSE,1.000000
13188,RCOM-BE,RCOM,,-1.000000,1,,NSE,1.000000
13198,COMMOIETF-EQ,COMMOIETF,,-1.000000,1,,NSE,1.000000
13247,765NL32-SG,765NL32,,-1.000000,100,,NSE,1.000000
13251,SAKUMA-EQ,SAKUMA,,-1.000000,1,,NSE,1.000000
13300,NITCO-EQ,NITCO,,-1.000000,1,,NSE,1.000000
13352,MALUPAPER-EQ,MALUPAPER,,-1.000000,1,,NSE,1.000000
13376,UTTAMSUGAR-EQ,UTTAMSUGAR,,-1.000000,1,,NSE,1.000000
13399,767WB39-SG,767WB39,,-1.000000,100,,NSE,1.000000
13472,645GS2029-GS,645GS2029,,-1.000000,1,,NSE,1.000000
13501,ALLCARGO-EQ,ALLCARGO,,-1.000000,1,,NSE,1.000000
13543,HDFC1204DQ-MF,HDFC1204DQ,,-1.000000,1,,NSE,1.000000
13580,RADIANTCMS-EQ,RADIANTCMS,,-1.000000,1,,NSE,1.000000
1360,HIMATSEIDE-EQ,HIMATSEIDE,,-1.000000,1,,NSE,1.000000
1362,64AP28-SG,64AP28,,-1.000000,100,,NSE,1.000000
13587,ACE-EQ,ACE,,-1.000000,1,,NSE,5.000000
13627,763HR33-SG,763HR33,,-1.000000,100,,NSE,1.000000
13642,SGBDE30III-GB,SGBDE30III,,-1.000000,1,,NSE,1.000000
13665,SFMP74DD-MF,SFMP74DD,,-1.000000,1,,NSE,1.000000
13672,SFMP74GD-MF,SFMP74GD,,-1.000000,1,,NSE,1.000000
13745,GTLINFRA-EQ,GTLINFRA,,-1.000000,1,,NSE,1.000000
13786,TORNTPOWER-EQ,TORNTPOWER,,-1.000000,1,,NSE,10.000000
1383,855IREDA34-N3,855IREDA34,,-1.000000,1,,NSE,1.000000
13854,9IIFL28A-NT,9IIFL28A,,-1.000000,1,,NSE,1.000000
1394,HINDUNILVR-EQ,HINDUNILVR,,-1.000000,1,,NSE,10.000000
13887,764GA33-SG,764GA33,,-1.000000,100,,NSE,1.000000
13942,UTIDMP35P3-MF,UTIDMP35P3,,-1.000000,1,,NSE,1.000000
13948,UTIRGR35P3-MF,UTIRGR35P3,,-1.000000,1,,NSE,1.000000
13951,PARACABLES-EQ,PARACABLES,,-1.000000,1,,NSE,1.000000
13966,HBLENGINE-EQ,HBLENGINE,,-1.000000,1,,NSE,5.000000
13992,77PN40-SG,77PN40,,-1.000000,100,,NSE,1.000000
14086,IGPL-EQ,IGPL,,-1.000000,1,,NSE,5.000000
14087,763JH30-SG,763JH30,,-1.000000,100,,NSE,1.000000
14117,755TN53-SG,755TN53,,-1.000000,100,,NSE,1.000000
14139,SBGLP-EQ,SBGLP,,-1.000000,1,,NSE,1.000000
14162,766UP33-SG,766UP33,,-1.000000,100,,NSE,1.000000
14167,759TS40A-SG,759TS40A,,-1.000000,100,,NSE,1.000000
14178,IZMO-BE,IZMO,,-1.000000,1,,NSE,5.000000
14219,IMC1-N1,IMC1,,-1.000000,1,,NSE,1.000000
14223,TIIL-EQ,TIIL,,-1.000000,1,,NSE,10.000000
14260,PGIL-EQ,PGIL,,-1.000000,1,,NSE,10.000000
14271,768BR33-SG,768BR33,,-1.000000,100,,NSE,1.000000
14276,759HP38-SG,759HP38,,-1.000000,100,,NSE,1.000000
1432,668AP35A-SG,668AP35A,,-1.000000,100,,NSE,1.000000
14280,753TN53-SG,753TN53,,-1.000000,100,,NSE,1.000000
14299,PFC-EQ,PFC,,-1.000000,1,,NSE,5.000000
14336,HDFC2638DQ-MF,HDFC2638DQ,,-1.000000,1,,NSE,1.000000
14352,769MP43-SG,769MP43,,-1.000000,100,,NSE,1.000000
14367,772MH31-SG,772MH31,,-1.000000,100,,NSE,1.000000
14378,774MH33-SG,774MH33,,-1.000000,100,,NSE,1.000000
14385,POCL-EQ,POCL,,-1.000000,1,,NSE,10.000000
14399,UTIRGR36P1-MF,UTIRGR36P1,,-1.000000,1,,NSE,1.000000
1446,671TS40-SG,671TS40,,-1.000000,100,,NSE,1.000000
14445,NAHARPOLY-EQ,NAHARPOLY,,-1.000000,1,,NSE,1.000000
1448,HLVLTD-EQ,HLVLTD,,-1.000000,1,,NSE,1.000000
1453,654KA30-SG,654KA30,,-1.000000,100,,NSE,1.000000
14535,GOLDBETA-EQ,GOLDBETA,,-1.000000,1,,NSE,5.000000
14548,768GJ33-SG,768GJ33,,-1.000000,100,,NSE,1.000000
14549,766MH33-SG,766MH33,,-1.000000,100,,NSE,1.000000
14554,774UP37-SG,774UP37,,-1.000000,100,,NSE,1.000000
14563,766KL50-SG,766KL50,,-1.000000,100,,NSE,1.000000
14653,774PN39-SG,774PN39,,-1.000000,100,,NSE,1.000000
14602,WEBELSOLAR-EQ,WEBELSOLAR,,-1.000000,1,,NSE,1.000000
14613,QFIL-SM,QFIL,,-1.000000,1000,,NSE,5.000000
14660,774TS48-SG,774TS48,,-1.000000,100,,NSE,1.000000
14677,GUJAPOLLO-EQ,GUJAPOLLO,,-1.000000,1,,NSE,5.000000
14731,HFMPM23DND-MF,HFMPM23DND,,-1.000000,1,,NSE,1.000000
14753,031NSETEST-EQ,031NSETEST,,-1.000000,1,,NSE,5.000000
14758,051NSETEST-EQ,051NSETEST,,-1.000000,1,,NSE,5.000000
14781,141NSETEST-EQ,141NSETEST,,-1.000000,1,,NSE,5.000000
14802,ABSLFTUJRG-MF,ABSLFTUJRG,,-1.000000,1,,NSE,1.000000
14843,VIPCLOTHNG-EQ,VIPCLOTHNG,,-1.000000,1,,NSE,1.000000
14849,785WB42-SG,785WB42,,-1.000000,100,,NSE,1.000000
14890,AKI-EQ,AKI,,-1.000000,1,,NSE,1.000000
14937,CIEINDIA-EQ,CIEINDIA,,-1.000000,1,,NSE,5.000000
14966,CSBBANK-EQ,CSBBANK,,-1.000000,1,,NSE,5.000000
14971,710GR2028-GS,710GR2028,,-1.000000,1,,NSE,1.000000
15016,758AS33-SG,758AS33,,-1.000000,100,,NSE,1.000000
15030,ASCOM-ST,ASCOM,,-1.000000,500,,NSE,5.000000
15034,BAJAJELEC-EQ,BAJAJELEC,,-1.000000,1,,NSE,5.000000
15044,DELTACORP-EQ,DELTACORP,,-1.000000,1,,NSE,1.000000
15078,CUBEINVIT-IV,CUBEINVIT,,-1.000000,25000,,NSE,1.000000
15112,735IRFC31-NM,735IRFC31,,-1.000000,1,,NSE,1.000000
1521,INDIAGLYCO-EQ,INDIAGLYCO,,-1.000000,1,,NSE,5.000000
15240,1050SFIL28-NV,1050SFIL28,,-1.000000,1,,NSE,1.000000
15285,QUICKTOUCH-SM,QUICKTOUCH,,-1.000000,500,,NSE,5.000000
15313,IRB-EQ,IRB,,-1.000000,1,,NSE,1.000000
15319,747PN43-SG,747PN43,,-1.000000,100,,NSE,1.000000
15324,746KL48-SG,746KL48,,-1.000000,100,,NSE,1.000000
15399,EIHAHOTELS-EQ,EIHAHOTELS,,-1.000000,1,,NSE,5.000000
15409,NESCO-EQ,NESCO,,-1.000000,1,,NSE,10.000000
15716,PIGL-EQ,PIGL,,-1.000000,1,,NSE,1.000000
158,67MH28-SG,67MH28,,-1.000000,100,,NSE,1.000000
15750,737AS33-SG,737AS33,,-1.000000,100,,NSE,1.000000
15759,735AP39-SG,735AP39,,-1.000000,100,,NSE,1.000000
1593,MGEL-EQ,MGEL,,-1.000000,1,,NSE,1.000000
15966,716HR27-SG,716HR27,,-1.000000,100,,NSE,1.000000
16049,733UP33-SG,733UP33,,-1.000000,100,,NSE,1.000000
161,674UP30-SG,674UP30,,-1.000000,100,,NSE,1.000000
1610,AURIGROW-BE,AURIGROW,,-1.000000,1,,NSE,1.000000
1621,TATAINVEST-EQ,TATAINVEST,,-1.000000,1,,NSE,5.000000
16224,733MH31-SG,733MH31,,-1.000000,100,,NSE,1.000000
16261,743MZ36-SG,743MZ36,,-1.000000,100,,NSE,1.000000
16274,732TN53-SG,732TN53,,-1.000000,100,,NSE,1.000000
16374,735RJ43-SG,735RJ43,,-1.000000,100,,NSE,1.000000
16641,729HP31-SG,729HP31,,-1.000000,100,,NSE,1.000000
16651,718GJ28-SG,718GJ28,,-1.000000,100,,NSE,1.000000
16669,BAJAJ-AUTO-EQ,BAJAJ-AUTO,,-1.000000,1,,NSE,50.000000
16711,SAHANA-SM,SAHANA,,-1.000000,125,,NSE,5.000000
16713,UBL-EQ,UBL,,-1.000000,1,,NSE,10.000000
16765,KDL-ST,KDL,,-1.000000,150,,NSE,5.000000
16777,SILVERAG-EQ,SILVERAG,,-1.000000,1,,NSE,1.000000
16782,734MH31-SG,734MH31,,-1.000000,100,,NSE,1.000000
16796,735TN33-SG,735TN33,,-1.000000,100,,NSE,1.000000
16804,741PN34-SG,741PN34,,-1.000000,100,,NSE,1.000000
16806,739AP35-SG,739AP35,,-1.000000,100,,NSE,1.000000
1695,662UP30-SG,662UP30,,-1.000000,100,,NSE,1.000000
16921,20MICRONS-EQ,20MICRONS,,-1.000000,1,,NSE,1.000000
16927,JOCIL-EQ,JOCIL,,-1.000000,1,,NSE,1.000000
16981,745PN34-SG,745PN34,,-1.000000,100,,NSE,1.000000
16986,COUNCODOS-EQ,COUNCODOS,,-1.000000,1,,NSE,1.000000
17088,MAGSON-SM,MAGSON,,-1.000000,1000,,NSE,5.000000
1712,66ML30A-SG,66ML30A,,-1.000000,100,,NSE,1.000000
17110,SGBJ28VIII-GB,SGBJ28VIII,,-1.000000,1,,NSE,1.000000
17113,743RJ48-SG,743RJ48,,-1.000000,100,,NSE,1.000000
17114,743PN48-SG,743PN48,,-1.000000,100,,NSE,1.000000
17167,GLOBALPET-SM,GLOBALPET,,-1.000000,750,,NSE,5.000000
17207,ITADD-EQ,ITADD,,-1.000000,1,,NSE,1.000000
17222,747HR35-SG,747HR35,,-1.000000,100,,NSE,1.000000
17455,741GA33-SG,741GA33,,-1.000000,100,,NSE,1.000000
17477,CONTROLPR-EQ,CONTROLPR,,-1.000000,1,,NSE,5.000000
17515,990SCL26I-AV,990SCL26I,,-1.000000,1,,NSE,1.000000
17534,MGL-EQ,MGL,,-1.000000,1,,NSE,10.000000
17542,1015SCL28B-AZ,1015SCL28B,,-1.000000,1,,NSE,1.000000
17546,925SCL28I-BA,925SCL28I,,-1.000000,1,,NSE,1.000000
17576,PVTBANKADD-EQ,PVTBANKADD,,-1.000000,1,,NSE,1.000000
17613,SENSEXADD-EQ,SENSEXADD,,-1.000000,1,,NSE,1.000000
17672,744JK53-SG,744JK53,,-1.000000,100,,NSE,1.000000
17691,VIJIFIN-EQ,VIJIFIN,,-1.000000,1,,NSE,1.000000
17781,KKVAPOW-SM,KKVAPOW,,-1.000000,171,,NSE,5.000000
1782,KANPRPLA-EQ,KANPRPLA,,-1.000000,1,,NSE,1.000000
17996,PGIMCSR2G-MF,PGIMCSR2G,,-1.000000,1,,NSE,1.000000
18085,75UP35-SG,75UP35,,-1.000000,100,,NSE,1.000000
1814,KPIL-EQ,KPIL,,-1.000000,1,,NSE,10.000000
18097,747KL39-SG,747KL39,,-1.000000,100,,NSE,1.000000
18098,745TS47-SG,745TS47,,-1.000000,100,,NSE,1.000000
18153,TVSSCS-BE,TVSSCS,,-1.000000,1,,NSE,1.000000
18160,BPF02RGG-MF,BPF02RGG,,-1.000000,1,,NSE,1.000000
18165,BPF01D1R-MF,BPF01D1R,,-1.000000,1,,NSE,1.000000
18167,BPF01D3D-MF,BPF01D3D,,-1.000000,1,,NSE,1.000000
18199,FISTIPD3MD-MF,FISTIPD3MD,,-1.000000,1,,NSE,1.000000
18203,747AS28-SG,747AS28,,-1.000000,100,,NSE,1.000000
18279,HDFCLIQUID-EQ,HDFCLIQUID,,-1.000000,1,,NSE,1.000000
18347,MIDCAPBETA-EQ,MIDCAPBETA,,-1.000000,1,,NSE,1.000000
1841,KCP-EQ,KCP,,-1.000000,1,,NSE,1.000000
18402,747UK33-SG,747UK33,,-1.000000,100,,NSE,1.000000
18410,744TS39A-SG,744TS39A,,-1.000000,100,,NSE,1.000000
18411,744AP40-SG,744AP40,,-1.000000,100,,NSE,1.000000
18431,BIGBLOC-EQ,BIGBLOC,,-1.000000,1,,NSE,1.000000
18518,748AP38A-SG,748AP38A,,-1.000000,100,,NSE,1.000000
18522,746GA38-SG,746GA38,,-1.000000,100,,NSE,1.000000
18536,746MP39-SG,746MP39,,-1.000000,100,,NSE,1.000000
18543,DIACABS-EQ,DIACABS,,-1.000000,1,,NSE,1.000000
18571,GNA-EQ,GNA,,-1.000000,1,,NSE,5.000000
18624,865SCL26-N8,865SCL26,,-1.000000,1,,NSE,1.000000
1871,665AP41-SG,665AP41,,-1.000000,100,,NSE,1.000000
18638,SCLZC26A-NF,SCLZC26A,,-1.000000,1,,NSE,1.000000
18741,GRETEX-SM,GRETEX,,-1.000000,750,,NSE,5.000000
18769,DIRL-SM,DIRL,,-1.000000,6000,,NSE,5.000000
18783,IDFNIFTYET-EQ,IDFNIFTYET,,-1.000000,1,,NSE,1.000000
18844,NIRAJISPAT-BE,NIRAJISPAT,,-1.000000,1,,NSE,5.000000
18861,971SCL28C-BU,971SCL28C,,-1.000000,1,,NSE,1.000000
18911,745RJ44-SG,745RJ44,,-1.000000,100,,NSE,1.000000
18945,749GA33A-SG,749GA33A,,-1.000000,100,,NSE,1.000000
18991,759MN35-SG,759MN35,,-1.000000,100,,NSE,1.000000
19011,MASTER-SM,MASTER,,-1.000000,500,,NSE,5.000000
1902,663WB41-SG,663WB41,,-1.000000,100,,NSE,1.000000
19015,MVGJL-EQ,MVGJL,,-1.000000,1,,NSE,1.000000
19078,SGBJUN28-GB,SGBJUN28,,-1.000000,1,,NSE,1.000000
19134,MAL-SM,MAL,,-1.000000,1600,,NSE,5.000000
1920,SGBJAN29IX-GB,SGBJAN29IX,,-1.000000,1,,NSE,1.000000
19138,DIGIKORE-SM,DIGIKORE,,-1.000000,400,,NSE,5.000000
19177,749TS44-SG,749TS44,,-1.000000,100,,NSE,1.000000
19235,IMFA-EQ,IMFA,,-1.000000,1,,NSE,10.000000
19253,ARABIAN-SM,ARABIAN,,-1.000000,2000,,NSE,5.000000
1949,KSB-EQ,KSB,,-1.000000,1,,NSE,5.000000
19531,BAJAJCON-EQ,BAJAJCON,,-1.000000,1,,NSE,5.000000
19615,769KA33-SG,769KA33,,-1.000000,100,,NSE,1.000000
19619,768MP34-SG,768MP34,,-1.000000,100,,NSE,1.000000
19633,ITETF-EQ,ITETF,,-1.000000,1,,NSE,1.000000
19646,MAXESTATES-EQ,MAXESTATES,,-1.000000,1,,NSE,5.000000
19670,COMPINFO-BZ,COMPINFO,,-1.000000,1,,NSE,1.000000
19686,BLUEJET-EQ,BLUEJET,,-1.000000,1,,NSE,5.000000
19695,JITFINFRA-BE,JITFINFRA,,-1.000000,1,,NSE,5.000000
19801,TRANSTEEL-SM,TRANSTEEL,,-1.000000,1000,,NSE,5.000000
19809,MAITREYA-SM,MAITREYA,,-1.000000,400,,NSE,5.000000
19876,LGHL-EQ,LGHL,,-1.000000,1,,NSE,5.000000
19877,RADIOCITY-EQ,RADIOCITY,,-1.000000,1,,NSE,1.000000
19891,773UP33A-SG,773UP33A,,-1.000000,100,,NSE,1.000000
19903,775RJ36-SG,775RJ36,,-1.000000,100,,NSE,1.000000
2003,SGBJAN29X-GB,SGBJAN29X,,-1.000000,1,,NSE,1.000000
19906,759RJ46-SG,759RJ46,,-1.000000,100,,NSE,1.000000
19964,851HUDCO28-NB,851HUDCO28,,-1.000000,1,,NSE,1.000000
20032,735NABAR31-N1,735NABAR31,,-1.000000,1,,NSE,1.000000
20134,RAMKY-EQ,RAMKY,,-1.000000,1,,NSE,5.000000
20136,732GS2030-GS,732GS2030,,-1.000000,1,,NSE,1.000000
2014,657GJ31-SG,657GJ31,,-1.000000,100,,NSE,1.000000
2017,661TS51-SG,661TS51,,-1.000000,100,,NSE,1.000000
20154,69KA30-SG,69KA30,,-1.000000,100,,NSE,1.000000
20160,CANTABIL-EQ,CANTABIL,,-1.000000,1,,NSE,5.000000
2022,663WB31-SG,663WB31,,-1.000000,100,,NSE,1.000000
20178,AKSHARCHEM-EQ,AKSHARCHEM,,-1.000000,1,,NSE,1.000000
20197,76JK53A-SG,76JK53A,,-1.000000,100,,NSE,1.000000
2024,664UP31-SG,664UP31,,-1.000000,100,,NSE,1.000000
20222,767KA36-SG,767KA36,,-1.000000,100,,NSE,1.000000
20224,JWL-EQ,JWL,,-1.000000,1,,NSE,5.000000
20280,658AP30-SG,658AP30,,-1.000000,100,,NSE,1.000000
1,GOLDSTAR-SM,GOLDSTAR,,-1.000000,11250,,NSE,5.000000
10050,ICICI1INAV-EQ,ICICI1INAV,,-1.000000,1,,NSE,1.000000
10074,EMAMIPAP-EQ,EMAMIPAP,,-1.000000,1,,NSE,1.000000
10099,GODREJCP-EQ,GODREJCP,,-1.000000,1,,NSE,10.000000
1018,68TS50-SG,68TS50,,-1.000000,100,,NSE,1.000000
10190,781TN52-SG,781TN52,,-1.000000,100,,NSE,1.000000
10214,795AP38-SG,795AP38,,-1.000000,100,,NSE,1.000000
10217,ADANIENSOL-EQ,ADANIENSOL,,-1.000000,1,,NSE,10.000000
10234,765TN29-SG,765TN29,,-1.000000,100,,NSE,1.000000
10257,792AP42A-SG,792AP42A,,-1.000000,100,,NSE,1.000000
10269,791TS43-SG,791TS43,,-1.000000,100,,NSE,1.000000
10272,792TS45-SG,792TS45,,-1.000000,100,,NSE,1.000000
10321,PKTEA-EQ,PKTEA,,-1.000000,1,,NSE,5.000000
10325,SKP-SM,SKP,,-1.000000,500,,NSE,5.000000
10393,801WB41-SG,801WB41,,-1.000000,100,,NSE,1.000000
10334,789TS34-SG,789TS34,,-1.000000,100,,NSE,1.000000
10337,792AP41-SG,792AP41,,-1.000000,100,,NSE,1.000000
10338,787TN33-SG,787TN33,,-1.000000,100,,NSE,1.000000
10412,KSHITIJPOL-BE,KSHITIJPOL,,-1.000000,1,,NSE,1.000000
10452,764TN29-SG,764TN29,,-1.000000,100,,NSE,1.000000
10457,ARVSMART-EQ,ARVSMART,,-1.000000,1,,NSE,5.000000
10463,782NL32-SG,782NL32,,-1.000000,100,,NSE,1.000000
10512,CONS-EQ,CONS,,-1.000000,1,,NSE,1.000000
10525,782RJ44-SG,782RJ44,,-1.000000,100,,NSE,1.000000
10618,SADBHIN-EQ,SADBHIN,,-1.000000,1,,NSE,1.000000
10651,775TN32-SG,775TN32,,-1.000000,100,,NSE,1.000000
10661,PONNIERODE-EQ,PONNIERODE,,-1.000000,1,,NSE,5.000000
10751,762NTPC35F-ND,762NTPC35F,,-1.000000,1,,NSE,1.000000
10757,VERTIS-IV,VERTIS,,-1.000000,25000,,NSE,1.000000
1076,ZENSARTECH-EQ,ZENSARTECH,,-1.000000,1,,NSE,5.000000
10825,MOVALUE-EQ,MOVALUE,,-1.000000,1,,NSE,1.000000
10842,HDFC1406RG-MF,HDFC1406RG,,-1.000000,1,,NSE,1.000000
10848,771AP37-SG,771AP37,,-1.000000,100,,NSE,1.000000
10885,JFLLIFE-SM,JFLLIFE,,-1.000000,6000,,NSE,5.000000
10959,749HP34-SG,749HP34,,-1.000000,100,,NSE,1.000000
10985,SABAR-ST,SABAR,,-1.000000,5000,,NSE,5.000000
10986,TAPIFRUIT-SM,TAPIFRUIT,,-1.000000,750,,NSE,5.000000
11037,BANKIETF-EQ,BANKIETF,,-1.000000,1,,NSE,1.000000
11060,KSOLVES-EQ,KSOLVES,,-1.000000,1,,NSE,5.000000
11096,757JK34-SG,757JK34,,-1.000000,100,,NSE,1.000000
11198,ANNAPURNA-SM,ANNAPURNA,,-1.000000,250,,NSE,5.000000
11241,HDFCGROWTH-EQ,HDFCGROWTH,,-1.000000,1,,NSE,1.000000
11255,HDFCQUAL-EQ,HDFCQUAL,,-1.000000,1,,NSE,1.000000
11262,IGL-EQ,IGL,,-1.000000,1,,NSE,1.000000
11292,769KL40-SG,769KL40,,-1.000000,100,,NSE,1.000000
11361,915SCL27-Z7,915SCL27,,-1.000000,1,,NSE,1.000000
11405,779TN32-SG,779TN32,,-1.000000,100,,NSE,1.000000
1142,GINNIFILA-EQ,GINNIFILA,,-1.000000,1,,NSE,1.000000
11435,SPANDANA-EQ,SPANDANA,,-1.000000,1,,NSE,5.000000
11505,785AS32A-SG,785AS32A,,-1.000000,100,,NSE,1.000000
11509,785SK32-SG,785SK32,,-1.000000,100,,NSE,1.000000
11532,ULTRACEMCO-EQ,ULTRACEMCO,,-1.000000,1,,NSE,100.000000
11562,HDFC1359RD-MF,HDFC1359RD,,-1.000000,1,,NSE,1.000000
11563,HDFC1359RG-MF,HDFC1359RG,,-1.000000,1,,NSE,1.000000
